restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
2,750,mutate_pack_content,430010,424866,409146,3437.84,554,551,0,20797,16.6529
2,1000,mutate_pack_content,427849,424866,397232,3033.79,571,551,0,20797,21.5037
2,1250,mutate_pack_content,427886,423825,389934,2677.23,580,576,0,26022,26.1039
2,1500,add_curve_pack,431409,423825,387032,2362.57,581,576,0,26022,30.775
2,1750,mutate_pack_content,433078,423825,387032,2084.9,586,576,0,26022,35.8604
2,2000,reallocate,432302,423825,386193,1839.86,587,576,0,26022,40.8141
2,2250,mutate_pack_content,429489,423825,386193,1623.62,599,576,0,26022,45.433
2,2500,merge_packs,426568,422115,386193,1432.79,611,609,0,31374,49.9209
2,2750,merge_packs,425404,422115,386193,1264.4,631,609,0,31374,54.5637
2,3000,mutate_pack_content,427176,422115,385643,1115.79,645,609,0,31374,59.1733
2,3250,mutate_pack_content,425333,422115,383146,984.651,660,609,0,31374,63.8996
2,3500,reallocate,425850,422115,377922,868.924,680,609,0,31374,68.5547
2,3750,mutate_pack_content,424005,421621,371721,766.799,685,685,0,32563,73.2249
2,4000,mutate_pack_content,420925,420125,365974,676.676,693,691,0,33085,77.7922
2,4250,reallocate,416891,416185,362860,597.146,701,697,0,32528,82.2191
2,4500,reallocate,414304,412907,360200,526.963,709,708,0,32424,86.8715
2,4750,mutate_pack_content,415217,412907,354143,465.029,710,708,0,32424,91.517
2,5000,merge_packs,409471,409471,347776,410.374,711,710,0,32229,96.3291
2,5250,mutate_pack_content,406122,406122,342737,362.142,717,717,0,32157,101.068
2,5500,mutate_pack_content,396973,396973,338541,319.579,720,720,0,31934,106.044
2,5750,mutate_pack_content,390946,390492,336219,282.019,719,719,0,31355,110.635
2,6000,mutate_pack_content,385443,385443,327158,248.873,719,719,0,30788,115.532
2,6250,mutate_pack_content,379405,379300,320772,219.623,720,719,0,30305,120.228
2,6500,mutate_pack_content,376650,376140,315066,193.81,720,720,0,30091,124.895
2,6750,mutate_pack_content,371709,371709,311968,171.032,720,720,0,29737,129.386
2,7000,mutate_pack_content,366527,366102,306756,150.93,720,720,0,29157,133.901
2,7250,mutate_pack_content,361235,361225,303120,133.191,720,720,0,28691,138.418
2,7500,mutate_pack_content,358979,358969,298611,117.537,720,720,0,28599,142.854
2,7750,mutate_pack_content,356630,356541,292280,103.723,720,720,0,28585,147.535
2,8000,mutate_pack_content,352365,352365,288249,91.5324,720,720,0,27971,151.977
2,8250,mutate_pack_content,348032,348032,283390,80.7745,720,720,0,27520,156.755
2,8500,mutate_pack_content,345343,345308,282222,71.281,720,720,0,27572,161.297
2,8750,mutate_pack_content,341408,341408,278265,62.9033,720,720,0,26962,165.879
2,9000,mutate_pack_content,339350,339350,275969,55.5103,720,720,0,26722,170.426
2,9250,mutate_pack_content,336252,336183,272401,48.9861,720,720,0,26255,175.135
2,9500,mutate_pack_content,332735,332735,269855,43.2287,720,720,0,25953,179.754
2,9750,mutate_pack_content,328140,328140,266397,38.148,720,720,0,25546,184.408
2,10000,mutate_pack_content,322700,322700,263990,33.6645,720,720,0,24744,189.14
2,10250,mutate_pack_content,319139,319117,260628,29.7079,720,720,0,24339,193.956
2,10500,mutate_pack_content,316203,316197,258644,26.2163,720,720,0,23960,198.756
2,10750,mutate_pack_content,313391,313391,256504,23.1351,720,720,0,23519,203.687
2,11000,mutate_pack_content,309601,309579,255388,20.416,720,720,0,23180,208.387
2,11250,mutate_pack_content,306974,306974,253901,18.0165,720,720,0,22905,213.03
2,11500,mutate_pack_content,304408,304408,252032,15.899,720,720,0,22612,217.995
2,11750,mutate_pack_content,301496,301477,248727,14.0304,720,720,0,22286,222.594
2,12000,mutate_pack_content,299628,299628,247927,12.3814,720,720,0,22143,227.416
2,12250,mutate_pack_content,296676,296676,247508,10.9262,720,720,0,21890,232.226
2,12500,mutate_pack_content,294980,294980,246478,9.64202,720,720,0,21704,237.091
2,12750,mutate_pack_content,292588,292588,246056,8.50878,720,720,0,21511,242.137
2,13000,mutate_pack_content,291099,291099,245555,7.50874,720,720,0,21288,247.856
2,13250,mutate_pack_content,288437,288437,244477,6.62623,720,720,0,20894,253.168
2,13500,mutate_pack_content,286824,286824,243649,5.84745,720,720,0,20662,258.343
2,13750,mutate_pack_content,285280,285277,242894,5.16019,720,720,0,20566,263.526
2,14000,mutate_pack_content,283678,283678,241600,4.55371,720,720,0,20421,268.289
2,14250,mutate_pack_content,281569,281569,240652,4.01851,720,720,0,20174,273.445
2,14500,mutate_pack_content,280165,280165,240179,3.54621,720,720,0,20102,278.204
