channel_id,product_id,size,forecast_ensemble,category_group
Paris,UKDVICMCMI,XXS,6,dress women
Platform,0Z6K6Y21KR,L,1,dress women
Platform,0Z6K6Y21KR,M,2,dress women
Platform,0Z6K6Y21KR,S,3,dress women
Platform,0Z6K6Y21KR,XL,1,dress women
Platform,0Z6K6Y21KR,XS,3,dress women
Platform,0Z6K6Y21KR,XXS,1,dress women
Platform,AVGFALJGZU,L,1,dress women
Platform,AVGFALJGZU,M,3,dress women
Platform,AVGFALJGZU,S,3,dress women
Platform,AVGFALJGZU,XL,0,dress women
Platform,AVGFALJGZU,XS,3,dress women
Platform,AVGFALJGZU,XXS,1,dress women
Platform,DVAZLH292T,L,1,dress women
Platform,DVAZLH292T,M,4,dress women
Platform,DVAZLH292T,S,3,dress women
Platform,DVAZLH292T,XL,0,dress women
Platform,DVAZLH292T,XS,1,dress women
Platform,DVAZLH292T,XXS,1,dress women
Platform,F58Y8I60TY,L,0,dress women
Platform,F58Y8I60TY,M,0,dress women
Platform,F58Y8I60TY,S,1,dress women
Platform,F58Y8I60TY,XL,1,dress women
Platform,F58Y8I60TY,XS,8,dress women
Platform,F58Y8I60TY,XXS,2,dress women
Platform,UKDVICMCMI,L,0,dress women
Platform,UKDVICMCMI,M,1,dress women
Platform,UKDVICMCMI,S,4,dress women
Platform,UKDVICMCMI,XL,1,dress women
Platform,UKDVICMCMI,XS,5,dress women
Platform,UKDVICMCMI,XXS,1,dress women
Rome,0Z6K6Y21KR,L,1,dress women
Rome,0Z6K6Y21KR,M,3,dress women
Rome,0Z6K6Y21KR,S,4,dress women
Rome,0Z6K6Y21KR,XL,1,dress women
Rome,0Z6K6Y21KR,XS,7,dress women
Rome,0Z6K6Y21KR,XXS,1,dress women
Rome,AVGFALJGZU,L,0,dress women
Rome,AVGFALJGZU,M,2,dress women
Rome,AVGFALJGZU,S,4,dress women
Rome,AVGFALJGZU,XL,0,dress women
Rome,AVGFALJGZU,XS,2,dress women
Rome,AVGFALJGZU,XXS,3,dress women
Rome,DVAZLH292T,L,1,dress women
Rome,DVAZLH292T,M,1,dress women
Rome,DVAZLH292T,S,3,dress women
Rome,DVAZLH292T,XL,2,dress women
Rome,DVAZLH292T,XS,3,dress women
Rome,DVAZLH292T,XXS,1,dress women
Rome,F58Y8I60TY,L,1,dress women
Rome,F58Y8I60TY,M,2,dress women
Rome,F58Y8I60TY,S,3,dress women
Rome,F58Y8I60TY,XL,1,dress women
Rome,F58Y8I60TY,XS,7,dress women
Rome,F58Y8I60TY,XXS,4,dress women
Rome,UKDVICMCMI,L,3,dress women
Rome,UKDVICMCMI,M,2,dress women
Rome,UKDVICMCMI,S,5,dress women
Rome,UKDVICMCMI,XL,1,dress women
Rome,UKDVICMCMI,XS,7,dress women
Rome,UKDVICMCMI,XXS,4,dress women
Stockholm,0Z6K6Y21KR,L,5,dress women
Stockholm,0Z6K6Y21KR,M,5,dress women
Stockholm,0Z6K6Y21KR,S,26,dress women
Stockholm,0Z6K6Y21KR,XL,1,dress women
Stockholm,0Z6K6Y21KR,XS,26,dress women
Stockholm,0Z6K6Y21KR,XXS,16,dress women
Stockholm,AVGFALJGZU,L,6,dress women
Stockholm,AVGFALJGZU,M,9,dress women
Stockholm,AVGFALJGZU,S,14,dress women
Stockholm,AVGFALJGZU,XL,4,dress women
Stockholm,AVGFALJGZU,XS,26,dress women
Stockholm,AVGFALJGZU,XXS,8,dress women
Stockholm,DVAZLH292T,L,2,dress women
Stockholm,DVAZLH292T,M,6,dress women
Stockholm,DVAZLH292T,S,13,dress women
Stockholm,DVAZLH292T,XL,2,dress women
Stockholm,DVAZLH292T,XS,6,dress women
Stockholm,DVAZLH292T,XXS,8,dress women
Stockholm,F58Y8I60TY,L,2,dress women
Stockholm,F58Y8I60TY,M,4,dress women
Stockholm,F58Y8I60TY,S,7,dress women
Stockholm,F58Y8I60TY,XL,1,dress women
Stockholm,F58Y8I60TY,XS,18,dress women
Stockholm,F58Y8I60TY,XXS,10,dress women
Stockholm,UKDVICMCMI,L,5,dress women
Stockholm,UKDVICMCMI,M,13,dress women
Stockholm,UKDVICMCMI,S,20,dress women
Stockholm,UKDVICMCMI,XL,3,dress women
Stockholm,UKDVICMCMI,XS,27,dress women
Stockholm,UKDVICMCMI,XXS,12,dress women
Webshop,0Z6K6Y21KR,L,11,dress women
Webshop,0Z6K6Y21KR,M,6,dress women
Webshop,0Z6K6Y21KR,S,13,dress women
Webshop,0Z6K6Y21KR,XL,4,dress women
Webshop,0Z6K6Y21KR,XS,26,dress women
Webshop,0Z6K6Y21KR,XXS,9,dress women
Webshop,AVGFALJGZU,L,9,dress women
Webshop,AVGFALJGZU,M,9,dress women
Webshop,AVGFALJGZU,S,23,dress women
Webshop,AVGFALJGZU,XL,6,dress women
Webshop,AVGFALJGZU,XS,32,dress women
Webshop,AVGFALJGZU,XXS,26,dress women
Webshop,DVAZLH292T,L,11,dress women
Webshop,DVAZLH292T,M,10,dress women
Webshop,DVAZLH292T,S,25,dress women
Webshop,DVAZLH292T,XL,7,dress women
Webshop,DVAZLH292T,XS,19,dress women
Webshop,DVAZLH292T,XXS,11,dress women
Webshop,F58Y8I60TY,L,5,dress women
Webshop,F58Y8I60TY,M,6,dress women
Webshop,F58Y8I60TY,S,15,dress women
Webshop,F58Y8I60TY,XL,3,dress women
Webshop,F58Y8I60TY,XS,34,dress women
Webshop,F58Y8I60TY,XXS,16,dress women
Webshop,UKDVICMCMI,L,16,dress women
Webshop,UKDVICMCMI,M,21,dress women
Webshop,UKDVICMCMI,S,58,dress women
Webshop,UKDVICMCMI,XL,7,dress women
Webshop,UKDVICMCMI,XS,53,dress women
Webshop,UKDVICMCMI,XXS,28,dress women
