sku_id,channel_id,forecast_units,shipped_units,overstock_units,shortage_units,unit_cost,capital_cost
1KZZ8PMFB1_XL,Brussels,12,12,0,0,58,0
1KZZ8PMFB1_XL,Copenhagen,16,16,0,0,58,0
1KZZ8PMFB1_XL,Helsinki,13,13,0,0,58,0
1KZZ8PMFB1_XL,Madrid,8,8,0,0,58,0
1KZZ8PMFB1_XL,Paris,5,6,1,0,58,14.094
1KZZ8PMFB1_XL,Platform,2,3,1,0,58,14.094
1KZZ8PMFB1_XL,Rome,1,2,1,0,58,14.094
1KZZ8PMFB1_XL,Stockholm,10,16,6,0,58,84.564
1KZZ8PMFB1_XL,Webshop,21,29,8,0,58,112.752
1KZZ8PMFB1_XS,Amsterdam,1,8,7,0,58,98.658
1KZZ8PMFB1_XS,Berlin,0,4,4,0,58,56.376
1KZZ8PMFB1_XS,Brussels,1,2,1,0,58,14.094
1KZZ8PMFB1_XS,Copenhagen,4,4,0,0,58,0
1KZZ8PMFB1_XS,Helsinki,4,4,0,0,58,0
1KZZ8PMFB1_XS,Madrid,6,6,0,0,58,0
1KZZ8PMFB1_XS,Paris,1,2,1,0,58,14.094
1KZZ8PMFB1_XS,Platform,1,2,1,0,58,14.094
1KZZ8PMFB1_XS,Rome,2,2,0,0,58,0
1KZZ8PMFB1_XS,Stockholm,4,4,0,0,58,0
1KZZ8PMFB1_XS,Webshop,2,4,2,0,58,28.188
1KZZ8PMFB1_XXL,Amsterdam,4,4,0,0,58,0
1KZZ8PMFB1_XXL,Berlin,2,4,2,0,58,28.188
1KZZ8PMFB1_XXL,Brussels,4,7,3,0,58,42.282
1KZZ8PMFB1_XXL,Copenhagen,6,7,1,0,58,14.094
1KZZ8PMFB1_XXL,Helsinki,5,7,2,0,58,28.188
1KZZ8PMFB1_XXL,Madrid,4,5,1,0,58,14.094
1KZZ8PMFB1_XXL,Paris,4,4,0,0,58,0
1KZZ8PMFB1_XXL,Platform,1,1,0,0,58,0
1KZZ8PMFB1_XXL,Rome,1,1,0,0,58,0
1KZZ8PMFB1_XXL,Stockholm,5,7,2,0,58,28.188
1KZZ8PMFB1_XXL,Webshop,9,9,0,0,58,0
1S7GY8JV18_L,Amsterdam,50,50,0,0,13,0
1S7GY8JV18_L,Berlin,34,51,17,0,13,53.703
1S7GY8JV18_L,Brussels,67,67,0,0,13,0
1S7GY8JV18_L,Copenhagen,61,89,28,0,13,88.452
1S7GY8JV18_L,Helsinki,148,148,0,0,13,0
1S7GY8JV18_L,Madrid,54,91,37,0,13,116.883
1S7GY8JV18_L,Paris,53,70,17,0,13,53.703
1S7GY8JV18_L,Platform,27,27,0,0,13,0
1S7GY8JV18_L,Rome,10,19,9,0,13,28.431
1S7GY8JV18_L,Stockholm,103,124,21,0,13,66.339
1S7GY8JV18_L,Webshop,160,209,49,0,13,154.791
1S7GY8JV18_M,Amsterdam,39,54,15,0,13,47.385
1S7GY8JV18_M,Berlin,78,79,1,0,13,3.159
1S7GY8JV18_M,Brussels,129,129,0,0,13,0
1S7GY8JV18_M,Copenhagen,143,150,7,0,13,22.113
1S7GY8JV18_M,Helsinki,113,137,24,0,13,75.816
1S7GY8JV18_M,Madrid,103,103,0,0,13,0
1S7GY8JV18_M,Paris,56,71,15,0,13,47.385
1S7GY8JV18_M,Platform,12,30,18,0,13,56.862
1S7GY8JV18_M,Rome,29,32,3,0,13,9.477
1S7GY8JV18_M,Stockholm,156,156,0,0,13,0
1S7GY8JV18_M,Webshop,250,274,24,0,13,75.816
1S7GY8JV18_S,Amsterdam,36,41,5,0,13,15.795
1S7GY8JV18_S,Berlin,34,34,0,0,13,0
1S7GY8JV18_S,Brussels,47,48,1,0,13,3.159
1S7GY8JV18_S,Copenhagen,62,67,5,0,13,15.795
1S7GY8JV18_S,Helsinki,70,79,9,0,13,28.431
1S7GY8JV18_S,Madrid,52,61,9,0,13,28.431
1S7GY8JV18_S,Paris,44,53,9,0,13,28.431
1S7GY8JV18_S,Platform,25,26,1,0,13,3.159
1S7GY8JV18_S,Rome,18,18,0,0,13,0
1S7GY8JV18_S,Stockholm,101,101,0,0,13,0
1S7GY8JV18_S,Webshop,152,155,3,0,13,9.477
1S7GY8JV18_XL,Amsterdam,22,33,11,0,13,34.749
1S7GY8JV18_XL,Berlin,16,20,4,0,13,12.636
1S7GY8JV18_XL,Brussels,28,28,0,0,13,0
1S7GY8JV18_XL,Copenhagen,41,41,0,0,13,0
1S7GY8JV18_XL,Helsinki,49,63,14,0,13,44.226
1S7GY8JV18_XL,Madrid,16,27,11,0,13,34.749
1S7GY8JV18_XL,Paris,22,27,5,0,13,15.795
1S7GY8JV18_XL,Platform,6,6,0,0,13,0
1S7GY8JV18_XL,Rome,12,27,15,0,13,47.385
1S7GY8JV18_XL,Stockholm,54,54,0,0,13,0
1S7GY8JV18_XL,Webshop,116,116,0,0,13,0
1S7GY8JV18_XS,Amsterdam,17,17,0,0,13,0
1S7GY8JV18_XS,Berlin,19,19,0,0,13,0
1S7GY8JV18_XS,Brussels,48,48,0,0,13,0
1S7GY8JV18_XS,Copenhagen,54,54,0,0,13,0
1S7GY8JV18_XS,Helsinki,40,46,6,0,13,18.954
1S7GY8JV18_XS,Madrid,29,31,2,0,13,6.318
1S7GY8JV18_XS,Paris,12,21,9,0,13,28.431
1S7GY8JV18_XS,Platform,7,8,1,0,13,3.159
1S7GY8JV18_XS,Rome,11,12,1,0,13,3.159
1S7GY8JV18_XS,Stockholm,40,48,8,0,13,25.272
1S7GY8JV18_XS,Webshop,86,98,12,0,13,37.908
1S7GY8JV18_XXL,Amsterdam,11,13,2,0,13,6.318
1S7GY8JV18_XXL,Berlin,10,16,6,0,13,18.954
1S7GY8JV18_XXL,Brussels,25,29,4,0,13,12.636
1S7GY8JV18_XXL,Copenhagen,57,58,1,0,13,3.159
1S7GY8JV18_XXL,Helsinki,40,42,2,0,13,6.318
1S7GY8JV18_XXL,Madrid,28,34,6,0,13,18.954
1S7GY8JV18_XXL,Paris,18,18,0,0,13,0
1S7GY8JV18_XXL,Platform,7,8,1,0,13,3.159
1S7GY8JV18_XXL,Rome,4,7,3,0,13,9.477
1S7GY8JV18_XXL,Stockholm,21,30,9,0,13,28.431
1S7GY8JV18_XXL,Webshop,77,77,0,0,13,0
20RE1NI7XN_L,Amsterdam,29,29,0,0,14,0
20RE1NI7XN_L,Berlin,42,42,0,0,14,0
20RE1NI7XN_L,Brussels,82,82,0,0,14,0
20RE1NI7XN_L,Copenhagen,84,90,6,0,14,20.412
20RE1NI7XN_L,Helsinki,109,109,0,0,14,0
20RE1NI7XN_L,Madrid,49,50,1,0,14,3.402
20RE1NI7XN_L,Paris,17,44,27,0,14,91.854
20RE1NI7XN_L,Platform,18,18,0,0,14,0
20RE1NI7XN_L,Rome,20,25,5,0,14,17.01
20RE1NI7XN_L,Stockholm,102,111,9,0,14,30.618
20RE1NI7XN_L,Webshop,116,178,62,0,14,210.924
20RE1NI7XN_M,Amsterdam,55,55,0,0,14,0
20RE1NI7XN_M,Berlin,50,68,18,0,14,61.236
20RE1NI7XN_M,Brussels,76,82,6,0,14,20.412
20RE1NI7XN_M,Copenhagen,42,78,36,0,14,122.472
20RE1NI7XN_M,Helsinki,140,140,0,0,14,0
20RE1NI7XN_M,Madrid,84,85,1,0,14,3.402
20RE1NI7XN_M,Paris,43,59,16,0,14,54.432
20RE1NI7XN_M,Platform,27,27,0,0,14,0
20RE1NI7XN_M,Rome,40,40,0,0,14,0
20RE1NI7XN_M,Stockholm,122,135,13,0,14,44.226
20RE1NI7XN_M,Webshop,194,194,0,0,14,0
20RE1NI7XN_S,Amsterdam,23,24,1,0,14,3.402
20RE1NI7XN_S,Berlin,32,32,0,0,14,0
20RE1NI7XN_S,Brussels,36,46,10,0,14,34.02
20RE1NI7XN_S,Copenhagen,28,46,18,0,14,61.236
20RE1NI7XN_S,Helsinki,62,77,15,0,14,51.03
20RE1NI7XN_S,Madrid,58,62,4,0,14,13.608
20RE1NI7XN_S,Paris,28,32,4,0,14,13.608
20RE1NI7XN_S,Platform,13,15,2,0,14,6.804
20RE1NI7XN_S,Rome,25,29,4,0,14,13.608
20RE1NI7XN_S,Stockholm,64,65,1,0,14,3.402
20RE1NI7XN_S,Webshop,132,133,1,0,14,3.402
20RE1NI7XN_XL,Amsterdam,13,17,4,0,14,13.608
20RE1NI7XN_XL,Berlin,13,26,13,0,14,44.226
20RE1NI7XN_XL,Brussels,35,36,1,0,14,3.402
20RE1NI7XN_XL,Copenhagen,32,42,10,0,14,34.02
20RE1NI7XN_XL,Helsinki,26,43,17,0,14,57.834
20RE1NI7XN_XL,Madrid,25,26,1,0,14,3.402
20RE1NI7XN_XL,Paris,15,20,5,0,14,17.01
20RE1NI7XN_XL,Platform,5,8,3,0,14,10.206
20RE1NI7XN_XL,Rome,8,8,0,0,14,0
20RE1NI7XN_XL,Stockholm,47,47,0,0,14,0
20RE1NI7XN_XL,Webshop,63,67,4,0,14,13.608
20RE1NI7XN_XS,Amsterdam,15,18,3,0,14,10.206
20RE1NI7XN_XS,Berlin,11,13,2,0,14,6.804
20RE1NI7XN_XS,Brussels,35,35,0,0,14,0
20RE1NI7XN_XS,Copenhagen,19,29,10,0,14,34.02
20RE1NI7XN_XS,Helsinki,41,41,0,0,14,0
20RE1NI7XN_XS,Madrid,31,35,4,0,14,13.608
20RE1NI7XN_XS,Paris,17,20,3,0,14,10.206
20RE1NI7XN_XS,Platform,8,14,6,0,14,20.412
20RE1NI7XN_XS,Rome,7,8,1,0,14,3.402
20RE1NI7XN_XS,Stockholm,45,47,2,0,14,6.804
20RE1NI7XN_XS,Webshop,87,89,2,0,14,6.804
20RE1NI7XN_XXL,Amsterdam,9,15,6,0,14,20.412
20RE1NI7XN_XXL,Berlin,10,11,1,0,14,3.402
20RE1NI7XN_XXL,Brussels,22,23,1,0,14,3.402
20RE1NI7XN_XXL,Copenhagen,26,27,1,0,14,3.402
20RE1NI7XN_XXL,Helsinki,19,29,10,0,14,34.02
20RE1NI7XN_XXL,Madrid,14,31,17,0,14,57.834
20RE1NI7XN_XXL,Paris,10,10,0,0,14,0
20RE1NI7XN_XXL,Platform,4,5,1,0,14,3.402
20RE1NI7XN_XXL,Rome,13,25,12,0,14,40.824
20RE1NI7XN_XXL,Stockholm,37,39,2,0,14,6.804
20RE1NI7XN_XXL,Webshop,39,40,1,0,14,3.402
29NEO5JDJT_L,Amsterdam,18,18,0,0,28,0
29NEO5JDJT_L,Berlin,14,14,0,0,28,0
29NEO5JDJT_L,Brussels,38,38,0,0,28,0
29NEO5JDJT_L,Copenhagen,63,64,1,0,28,6.804
29NEO5JDJT_L,Helsinki,53,53,0,0,28,0
29NEO5JDJT_L,Madrid,33,36,3,0,28,20.412
29NEO5JDJT_L,Paris,20,20,0,0,28,0
29NEO5JDJT_L,Platform,12,15,3,0,28,20.412
29NEO5JDJT_L,Rome,15,16,1,0,28,6.804
29NEO5JDJT_L,Stockholm,45,51,6,0,28,40.824
29NEO5JDJT_L,Webshop,134,134,0,0,28,0
29NEO5JDJT_M,Amsterdam,41,58,17,0,28,115.668
29NEO5JDJT_M,Berlin,20,30,10,0,28,68.04
29NEO5JDJT_M,Brussels,64,64,0,0,28,0
29NEO5JDJT_M,Copenhagen,85,85,0,0,28,0
29NEO5JDJT_M,Helsinki,71,89,18,0,28,122.472
29NEO5JDJT_M,Madrid,63,65,2,0,28,13.608
29NEO5JDJT_M,Paris,41,42,1,0,28,6.804
29NEO5JDJT_M,Platform,14,19,5,0,28,34.02
29NEO5JDJT_M,Rome,21,21,0,0,28,0
29NEO5JDJT_M,Stockholm,65,67,2,0,28,13.608
29NEO5JDJT_M,Webshop,132,135,3,0,28,20.412
29NEO5JDJT_S,Amsterdam,27,27,0,0,28,0
29NEO5JDJT_S,Berlin,15,19,4,0,28,27.216
29NEO5JDJT_S,Brussels,24,28,4,0,28,27.216
29NEO5JDJT_S,Copenhagen,33,35,2,0,28,13.608
29NEO5JDJT_S,Helsinki,51,55,4,0,28,27.216
29NEO5JDJT_S,Madrid,30,30,0,0,28,0
29NEO5JDJT_S,Paris,28,28,0,0,28,0
29NEO5JDJT_S,Platform,4,10,6,0,28,40.824
29NEO5JDJT_S,Rome,11,11,0,0,28,0
29NEO5JDJT_S,Stockholm,20,28,8,0,28,54.432
29NEO5JDJT_S,Webshop,80,82,2,0,28,13.608
29NEO5JDJT_XL,Amsterdam,14,21,7,0,28,47.628
29NEO5JDJT_XL,Berlin,9,13,4,0,28,27.216
29NEO5JDJT_XL,Brussels,13,17,4,0,28,27.216
29NEO5JDJT_XL,Copenhagen,25,30,5,0,28,34.02
29NEO5JDJT_XL,Helsinki,31,31,0,0,28,0
29NEO5JDJT_XL,Madrid,11,20,9,0,28,61.236
29NEO5JDJT_XL,Paris,15,18,3,0,28,20.412
29NEO5JDJT_XL,Platform,7,8,1,0,28,6.804
29NEO5JDJT_XL,Rome,4,6,2,0,28,13.608
29NEO5JDJT_XL,Stockholm,22,23,1,0,28,6.804
29NEO5JDJT_XL,Webshop,61,61,0,0,28,0
29NEO5JDJT_XS,Amsterdam,5,10,5,0,28,34.02
29NEO5JDJT_XS,Berlin,9,9,0,0,28,0
29NEO5JDJT_XS,Brussels,15,15,0,0,28,0
29NEO5JDJT_XS,Copenhagen,10,20,10,0,28,68.04
29NEO5JDJT_XS,Helsinki,10,15,5,0,28,34.02
29NEO5JDJT_XS,Madrid,11,17,6,0,28,40.824
29NEO5JDJT_XS,Paris,9,10,1,0,28,6.804
29NEO5JDJT_XS,Platform,3,4,1,0,28,6.804
29NEO5JDJT_XS,Rome,13,13,0,0,28,0
29NEO5JDJT_XS,Stockholm,21,21,0,0,28,0
29NEO5JDJT_XS,Webshop,55,58,3,0,28,20.412
29NEO5JDJT_XXL,Amsterdam,18,21,3,0,28,20.412
29NEO5JDJT_XXL,Berlin,7,7,0,0,28,0
29NEO5JDJT_XXL,Brussels,6,12,6,0,28,40.824
29NEO5JDJT_XXL,Copenhagen,9,21,12,0,28,81.648
29NEO5JDJT_XXL,Helsinki,13,13,0,0,28,0
29NEO5JDJT_XXL,Madrid,10,17,7,0,28,47.628
29NEO5JDJT_XXL,Paris,10,14,4,0,28,27.216
29NEO5JDJT_XXL,Platform,5,6,1,0,28,6.804
29NEO5JDJT_XXL,Rome,5,5,0,0,28,0
29NEO5JDJT_XXL,Stockholm,22,22,0,0,28,0
29NEO5JDJT_XXL,Webshop,30,32,2,0,28,13.608
50WUQDWI2V_L,Amsterdam,8,8,0,0,47,0
50WUQDWI2V_L,Berlin,7,8,1,0,47,11.421
50WUQDWI2V_L,Brussels,4,7,3,0,47,34.263
50WUQDWI2V_L,Copenhagen,17,19,2,0,47,22.842
50WUQDWI2V_L,Helsinki,12,12,0,0,47,0
50WUQDWI2V_L,Madrid,5,5,0,0,47,0
50WUQDWI2V_L,Paris,8,9,1,0,47,11.421
50WUQDWI2V_L,Platform,2,2,0,0,47,0
50WUQDWI2V_L,Rome,4,4,0,0,47,0
50WUQDWI2V_L,Stockholm,14,14,0,0,47,0
50WUQDWI2V_L,Webshop,27,27,0,0,47,0
50WUQDWI2V_M,Amsterdam,11,13,2,0,47,22.842
50WUQDWI2V_M,Berlin,13,13,0,0,47,0
50WUQDWI2V_M,Brussels,14,19,5,0,47,57.105
50WUQDWI2V_M,Copenhagen,30,35,5,0,47,57.105
50WUQDWI2V_M,Helsinki,26,28,2,0,47,22.842
50WUQDWI2V_M,Madrid,21,21,0,0,47,0
50WUQDWI2V_M,Paris,12,16,4,0,47,45.684
50WUQDWI2V_M,Platform,4,5,1,0,47,11.421
50WUQDWI2V_M,Rome,4,6,2,0,47,22.842
50WUQDWI2V_M,Stockholm,29,29,0,0,47,0
50WUQDWI2V_M,Webshop,48,48,0,0,47,0
50WUQDWI2V_S,Amsterdam,20,43,23,0,47,262.683
50WUQDWI2V_S,Berlin,23,24,1,0,47,11.421
50WUQDWI2V_S,Brussels,50,50,0,0,47,0
50WUQDWI2V_S,Copenhagen,94,94,0,0,47,0
50WUQDWI2V_S,Helsinki,54,58,4,0,47,45.684
50WUQDWI2V_S,Madrid,27,42,15,0,47,171.315
50WUQDWI2V_S,Paris,23,34,11,0,47,125.631
50WUQDWI2V_S,Platform,10,16,6,0,47,68.526
50WUQDWI2V_S,Rome,17,20,3,0,47,34.263
50WUQDWI2V_S,Stockholm,60,60,0,0,47,0
50WUQDWI2V_S,Webshop,103,103,0,0,47,0
50WUQDWI2V_XL,Amsterdam,4,13,9,0,47,102.789
50WUQDWI2V_XL,Berlin,6,6,0,0,47,0
50WUQDWI2V_XL,Brussels,6,8,2,0,47,22.842
50WUQDWI2V_XL,Copenhagen,12,14,2,0,47,22.842
50WUQDWI2V_XL,Helsinki,6,10,4,0,47,45.684
50WUQDWI2V_XL,Madrid,14,14,0,0,47,0
50WUQDWI2V_XL,Paris,8,8,0,0,47,0
50WUQDWI2V_XL,Platform,1,5,4,0,47,45.684
50WUQDWI2V_XL,Rome,3,3,0,0,47,0
50WUQDWI2V_XL,Stockholm,9,9,0,0,47,0
50WUQDWI2V_XL,Webshop,14,21,7,0,47,79.947
50WUQDWI2V_XS,Amsterdam,47,47,0,0,47,0
50WUQDWI2V_XS,Berlin,27,27,0,0,47,0
50WUQDWI2V_XS,Brussels,43,43,0,0,47,0
50WUQDWI2V_XS,Copenhagen,65,70,5,0,47,57.105
50WUQDWI2V_XS,Helsinki,58,62,4,0,47,45.684
50WUQDWI2V_XS,Madrid,52,52,0,0,47,0
50WUQDWI2V_XS,Paris,39,41,2,0,47,22.842
50WUQDWI2V_XS,Platform,9,9,0,0,47,0
50WUQDWI2V_XS,Rome,14,24,10,0,47,114.21
50WUQDWI2V_XS,Stockholm,62,62,0,0,47,0
50WUQDWI2V_XS,Webshop,119,145,26,0,47,296.946
50WUQDWI2V_XXS,Amsterdam,13,26,13,0,47,148.473
50WUQDWI2V_XXS,Berlin,24,24,0,0,47,0
50WUQDWI2V_XXS,Brussels,27,32,5,0,47,57.105
50WUQDWI2V_XXS,Copenhagen,42,45,3,0,47,34.263
50WUQDWI2V_XXS,Helsinki,44,45,1,0,47,11.421
50WUQDWI2V_XXS,Madrid,20,28,8,0,47,91.368
50WUQDWI2V_XXS,Paris,25,32,7,0,47,79.947
50WUQDWI2V_XXS,Platform,4,7,3,0,47,34.263
50WUQDWI2V_XXS,Rome,12,15,3,0,47,34.263
50WUQDWI2V_XXS,Stockholm,26,42,16,0,47,182.736
50WUQDWI2V_XXS,Webshop,121,121,0,0,47,0
83N1Y7P1Q5_L,Amsterdam,18,22,4,0,32,31.104
83N1Y7P1Q5_L,Berlin,19,20,1,0,32,7.776
83N1Y7P1Q5_L,Brussels,40,40,0,0,32,0
83N1Y7P1Q5_L,Copenhagen,43,43,0,0,32,0
83N1Y7P1Q5_L,Helsinki,58,59,1,0,32,7.776
83N1Y7P1Q5_L,Madrid,47,50,3,0,32,23.328
83N1Y7P1Q5_L,Paris,42,42,0,0,32,0
83N1Y7P1Q5_L,Platform,10,10,0,0,32,0
83N1Y7P1Q5_L,Rome,14,14,0,0,32,0
83N1Y7P1Q5_L,Stockholm,46,71,25,0,32,194.4
83N1Y7P1Q5_L,Webshop,95,95,0,0,32,0
83N1Y7P1Q5_M,Amsterdam,18,18,0,0,32,0
83N1Y7P1Q5_M,Berlin,21,22,1,0,32,7.776
83N1Y7P1Q5_M,Brussels,23,25,2,0,32,15.552
83N1Y7P1Q5_M,Copenhagen,33,35,2,0,32,15.552
83N1Y7P1Q5_M,Helsinki,35,39,4,0,32,31.104
83N1Y7P1Q5_M,Madrid,27,31,4,0,32,31.104
83N1Y7P1Q5_M,Paris,13,26,13,0,32,101.088
83N1Y7P1Q5_M,Platform,6,8,2,0,32,15.552
83N1Y7P1Q5_M,Rome,11,12,1,0,32,7.776
83N1Y7P1Q5_M,Stockholm,45,45,0,0,32,0
83N1Y7P1Q5_M,Webshop,68,99,31,0,32,241.056
83N1Y7P1Q5_S,Amsterdam,8,14,6,0,32,46.656
83N1Y7P1Q5_S,Berlin,4,11,7,0,32,54.432
83N1Y7P1Q5_S,Brussels,9,10,1,0,32,7.776
83N1Y7P1Q5_S,Copenhagen,12,12,0,0,32,0
83N1Y7P1Q5_S,Helsinki,18,21,3,0,32,23.328
83N1Y7P1Q5_S,Madrid,13,17,4,0,32,31.104
83N1Y7P1Q5_S,Paris,11,12,1,0,32,7.776
83N1Y7P1Q5_S,Platform,7,7,0,0,32,0
83N1Y7P1Q5_S,Rome,6,7,1,0,32,7.776
83N1Y7P1Q5_S,Stockholm,16,16,0,0,32,0
83N1Y7P1Q5_S,Webshop,39,42,3,0,32,23.328
83N1Y7P1Q5_XL,Amsterdam,12,12,0,0,32,0
83N1Y7P1Q5_XL,Berlin,14,14,0,0,32,0
83N1Y7P1Q5_XL,Brussels,15,16,1,0,32,7.776
83N1Y7P1Q5_XL,Copenhagen,26,26,0,0,32,0
83N1Y7P1Q5_XL,Helsinki,29,29,0,0,32,0
83N1Y7P1Q5_XL,Madrid,27,27,0,0,32,0
83N1Y7P1Q5_XL,Paris,13,18,5,0,32,38.88
83N1Y7P1Q5_XL,Platform,4,4,0,0,32,0
83N1Y7P1Q5_XL,Rome,8,11,3,0,32,23.328
83N1Y7P1Q5_XL,Stockholm,48,48,0,0,32,0
83N1Y7P1Q5_XL,Webshop,62,62,0,0,32,0
83N1Y7P1Q5_XS,Amsterdam,4,8,4,0,32,31.104
83N1Y7P1Q5_XS,Berlin,2,5,3,0,32,23.328
83N1Y7P1Q5_XS,Brussels,8,8,0,0,32,0
83N1Y7P1Q5_XS,Copenhagen,7,7,0,0,32,0
83N1Y7P1Q5_XS,Helsinki,6,14,8,0,32,62.208
83N1Y7P1Q5_XS,Madrid,5,11,6,0,32,46.656
83N1Y7P1Q5_XS,Paris,7,9,2,0,32,15.552
83N1Y7P1Q5_XS,Platform,2,3,1,0,32,7.776
83N1Y7P1Q5_XS,Rome,2,3,1,0,32,7.776
83N1Y7P1Q5_XS,Stockholm,8,15,7,0,32,54.432
83N1Y7P1Q5_XS,Webshop,18,21,3,0,32,23.328
83N1Y7P1Q5_XXL,Amsterdam,5,8,3,0,32,23.328
83N1Y7P1Q5_XXL,Berlin,3,5,2,0,32,15.552
83N1Y7P1Q5_XXL,Brussels,6,7,1,0,32,7.776
83N1Y7P1Q5_XXL,Copenhagen,12,12,0,0,32,0
83N1Y7P1Q5_XXL,Helsinki,16,18,2,0,32,15.552
83N1Y7P1Q5_XXL,Madrid,8,12,4,0,32,31.104
83N1Y7P1Q5_XXL,Paris,11,11,0,0,32,0
83N1Y7P1Q5_XXL,Platform,1,5,4,0,32,31.104
83N1Y7P1Q5_XXL,Rome,3,3,0,0,32,0
83N1Y7P1Q5_XXL,Stockholm,15,16,1,0,32,7.776
83N1Y7P1Q5_XXL,Webshop,16,26,10,0,32,77.76
8D2X9QGLQF_L,Amsterdam,9,9,0,0,60,0
8D2X9QGLQF_L,Berlin,6,9,3,0,60,43.74
8D2X9QGLQF_L,Brussels,10,10,0,0,60,0
8D2X9QGLQF_L,Copenhagen,4,12,8,0,60,116.64
8D2X9QGLQF_L,Helsinki,13,15,2,0,60,29.16
8D2X9QGLQF_L,Madrid,7,12,5,0,60,72.9
8D2X9QGLQF_L,Paris,9,10,1,0,60,14.58
8D2X9QGLQF_L,Platform,3,4,1,0,60,14.58
8D2X9QGLQF_L,Rome,4,7,3,0,60,43.74
8D2X9QGLQF_L,Stockholm,16,17,1,0,60,14.58
8D2X9QGLQF_L,Webshop,43,44,1,0,60,14.58
8D2X9QGLQF_M,Amsterdam,6,8,2,0,60,29.16
8D2X9QGLQF_M,Berlin,6,6,0,0,60,0
8D2X9QGLQF_M,Brussels,8,8,0,0,60,0
8D2X9QGLQF_M,Copenhagen,16,16,0,0,60,0
8D2X9QGLQF_M,Helsinki,12,12,0,0,60,0
8D2X9QGLQF_M,Madrid,7,7,0,0,60,0
8D2X9QGLQF_M,Paris,6,6,0,0,60,0
8D2X9QGLQF_M,Platform,0,1,1,0,60,14.58
8D2X9QGLQF_M,Rome,4,4,0,0,60,0
8D2X9QGLQF_M,Stockholm,16,16,0,0,60,0
8D2X9QGLQF_M,Webshop,20,21,1,0,60,14.58
8D2X9QGLQF_S,Amsterdam,2,4,2,0,60,29.16
8D2X9QGLQF_S,Berlin,3,4,1,0,60,14.58
8D2X9QGLQF_S,Brussels,5,7,2,0,60,29.16
8D2X9QGLQF_S,Copenhagen,4,9,5,0,60,72.9
8D2X9QGLQF_S,Helsinki,5,8,3,0,60,43.74
8D2X9QGLQF_S,Madrid,4,5,1,0,60,14.58
8D2X9QGLQF_S,Paris,1,5,4,0,60,58.32
8D2X9QGLQF_S,Platform,1,1,0,0,60,0
8D2X9QGLQF_S,Rome,3,3,0,0,60,0
8D2X9QGLQF_S,Stockholm,4,8,4,0,60,58.32
8D2X9QGLQF_S,Webshop,9,9,0,0,60,0
8D2X9QGLQF_XL,Amsterdam,4,6,2,0,60,29.16
8D2X9QGLQF_XL,Berlin,4,6,2,0,60,29.16
8D2X9QGLQF_XL,Brussels,7,7,0,0,60,0
8D2X9QGLQF_XL,Copenhagen,6,8,2,0,60,29.16
8D2X9QGLQF_XL,Helsinki,7,10,3,0,60,43.74
8D2X9QGLQF_XL,Madrid,8,8,0,0,60,0
8D2X9QGLQF_XL,Paris,3,5,2,0,60,29.16
8D2X9QGLQF_XL,Platform,2,2,0,0,60,0
8D2X9QGLQF_XL,Rome,1,3,2,0,60,29.16
8D2X9QGLQF_XL,Stockholm,8,11,3,0,60,43.74
8D2X9QGLQF_XL,Webshop,12,19,7,0,60,102.06
8D2X9QGLQF_XS,Amsterdam,1,6,5,0,60,72.9
8D2X9QGLQF_XS,Berlin,1,2,1,0,60,14.58
8D2X9QGLQF_XS,Brussels,1,2,1,0,60,14.58
8D2X9QGLQF_XS,Copenhagen,4,4,0,0,60,0
8D2X9QGLQF_XS,Helsinki,4,6,2,0,60,29.16
8D2X9QGLQF_XS,Madrid,2,2,0,0,60,0
8D2X9QGLQF_XS,Paris,2,2,0,0,60,0
8D2X9QGLQF_XS,Platform,0,2,2,0,60,29.16
8D2X9QGLQF_XS,Rome,0,0,0,0,60,0
8D2X9QGLQF_XS,Stockholm,2,2,0,0,60,0
8D2X9QGLQF_XS,Webshop,7,8,1,0,60,14.58
8D2X9QGLQF_XXL,Amsterdam,2,4,2,0,60,29.16
8D2X9QGLQF_XXL,Berlin,2,4,2,0,60,29.16
8D2X9QGLQF_XXL,Brussels,3,6,3,0,60,43.74
8D2X9QGLQF_XXL,Copenhagen,3,7,4,0,60,58.32
8D2X9QGLQF_XXL,Helsinki,5,7,2,0,60,29.16
8D2X9QGLQF_XXL,Madrid,1,5,4,0,60,58.32
8D2X9QGLQF_XXL,Paris,3,3,0,0,60,0
8D2X9QGLQF_XXL,Platform,1,1,0,0,60,0
8D2X9QGLQF_XXL,Rome,1,1,0,0,60,0
8D2X9QGLQF_XXL,Stockholm,2,7,5,0,60,72.9
8D2X9QGLQF_XXL,Webshop,9,9,0,0,60,0
8WVHOXLVJ2_L,Amsterdam,2,2,0,0,53,0
8WVHOXLVJ2_L,Berlin,2,2,0,0,53,0
8WVHOXLVJ2_L,Brussels,2,2,0,0,53,0
8WVHOXLVJ2_L,Copenhagen,4,6,2,0,53,25.758
8WVHOXLVJ2_L,Helsinki,4,14,10,0,53,128.79
8WVHOXLVJ2_L,Madrid,1,2,1,0,53,12.879
8WVHOXLVJ2_L,Paris,4,4,0,0,53,0
8WVHOXLVJ2_L,Platform,1,2,1,0,53,12.879
8WVHOXLVJ2_L,Rome,2,2,0,0,53,0
8WVHOXLVJ2_L,Stockholm,3,4,1,0,53,12.879
