channel_id,product_id,size,forecast_ensemble,category_group
Copenhagen,EC1T9WA177,L,20,hoodie men
Copenhagen,EC1T9WA177,M,25,hoodie men
Copenhagen,EC1T9WA177,S,8,hoodie men
Copenhagen,EC1T9WA177,XL,14,hoodie men
Copenhagen,EC1T9WA177,XS,3,hoodie men
Copenhagen,EC1T9WA177,XXL,2,hoodie men
Copenhagen,WNRA980XXZ,L,14,hoodie men
Copenhagen,WNRA980XXZ,M,26,hoodie men
Copenhagen,WNRA980XXZ,S,13,hoodie men
Copenhagen,WNRA980XXZ,XL,6,hoodie men
Copenhagen,WNRA980XXZ,XS,3,hoodie men
Copenhagen,WNRA980XXZ,XXL,3,hoodie men
Copenhagen,WP8ED8R8U4,L,19,hoodie men
Copenhagen,WP8ED8R8U4,M,17,hoodie men
Copenhagen,WP8ED8R8U4,S,5,hoodie men
Copenhagen,WP8ED8R8U4,XL,5,hoodie men
Copenhagen,WP8ED8R8U4,XS,2,hoodie men
Copenhagen,WP8ED8R8U4,XXL,2,hoodie men
Helsinki,1KZZ8PMFB1,L,24,hoodie men
Helsinki,1KZZ8PMFB1,M,9,hoodie men
Helsinki,1KZZ8PMFB1,S,5,hoodie men
Helsinki,1KZZ8PMFB1,XL,13,hoodie men
Helsinki,1KZZ8PMFB1,XS,4,hoodie men
Helsinki,1KZZ8PMFB1,XXL,5,hoodie men
Helsinki,8D2X9QGLQF,L,13,hoodie men
Helsinki,8D2X9QGLQF,M,12,hoodie men
Helsinki,8D2X9QGLQF,S,5,hoodie men
Helsinki,8D2X9QGLQF,XL,7,hoodie men
Helsinki,8D2X9QGLQF,XS,4,hoodie men
Helsinki,8D2X9QGLQF,XXL,5,hoodie men
Helsinki,EC1T9WA177,L,18,hoodie men
Helsinki,EC1T9WA177,M,18,hoodie men
Helsinki,EC1T9WA177,S,8,hoodie men
Helsinki,EC1T9WA177,XL,22,hoodie men
Helsinki,EC1T9WA177,XS,5,hoodie men
Helsinki,EC1T9WA177,XXL,6,hoodie men
Helsinki,WNRA980XXZ,L,11,hoodie men
Helsinki,WNRA980XXZ,M,20,hoodie men
Helsinki,WNRA980XXZ,S,11,hoodie men
Helsinki,WNRA980XXZ,XL,9,hoodie men
Helsinki,WNRA980XXZ,XS,7,hoodie men
Helsinki,WNRA980XXZ,XXL,3,hoodie men
Helsinki,WP8ED8R8U4,L,18,hoodie men
Helsinki,WP8ED8R8U4,M,24,hoodie men
Helsinki,WP8ED8R8U4,S,9,hoodie men
Helsinki,WP8ED8R8U4,XL,6,hoodie men
Helsinki,WP8ED8R8U4,XS,4,hoodie men
Helsinki,WP8ED8R8U4,XXL,4,hoodie men
Madrid,1KZZ8PMFB1,L,12,hoodie men
Madrid,1KZZ8PMFB1,M,7,hoodie men
Madrid,1KZZ8PMFB1,S,3,hoodie men
Madrid,1KZZ8PMFB1,XL,8,hoodie men
Madrid,1KZZ8PMFB1,XS,6,hoodie men
Madrid,1KZZ8PMFB1,XXL,4,hoodie men
Madrid,8D2X9QGLQF,L,7,hoodie men
Madrid,8D2X9QGLQF,M,7,hoodie men
Madrid,8D2X9QGLQF,S,4,hoodie men
Madrid,8D2X9QGLQF,XL,8,hoodie men
Madrid,8D2X9QGLQF,XS,2,hoodie men
Madrid,8D2X9QGLQF,XXL,1,hoodie men
Madrid,EC1T9WA177,L,21,hoodie men
Madrid,EC1T9WA177,M,11,hoodie men
Madrid,EC1T9WA177,S,5,hoodie men
Madrid,EC1T9WA177,XL,5,hoodie men
Madrid,EC1T9WA177,XS,2,hoodie men
Madrid,EC1T9WA177,XXL,3,hoodie men
Madrid,WNRA980XXZ,L,5,hoodie men
Madrid,WNRA980XXZ,M,10,hoodie men
Madrid,WNRA980XXZ,S,4,hoodie men
Madrid,WNRA980XXZ,XL,4,hoodie men
Madrid,WNRA980XXZ,XS,3,hoodie men
Madrid,WNRA980XXZ,XXL,3,hoodie men
Madrid,WP8ED8R8U4,L,10,hoodie men
Madrid,WP8ED8R8U4,M,11,hoodie men
Madrid,WP8ED8R8U4,S,5,hoodie men
Madrid,WP8ED8R8U4,XL,8,hoodie men
Madrid,WP8ED8R8U4,XS,2,hoodie men
Madrid,WP8ED8R8U4,XXL,2,hoodie men
Paris,1KZZ8PMFB1,L,9,hoodie men
Paris,1KZZ8PMFB1,M,8,hoodie men
Paris,1KZZ8PMFB1,S,7,hoodie men
Paris,1KZZ8PMFB1,XL,5,hoodie men
Paris,1KZZ8PMFB1,XS,1,hoodie men
Paris,1KZZ8PMFB1,XXL,4,hoodie men
Paris,8D2X9QGLQF,L,9,hoodie men
Paris,8D2X9QGLQF,M,6,hoodie men
Paris,8D2X9QGLQF,S,1,hoodie men
Paris,8D2X9QGLQF,XL,3,hoodie men
Paris,8D2X9QGLQF,XS,2,hoodie men
Paris,8D2X9QGLQF,XXL,3,hoodie men
Paris,EC1T9WA177,L,9,hoodie men
Paris,EC1T9WA177,M,6,hoodie men
Paris,EC1T9WA177,S,4,hoodie men
Paris,EC1T9WA177,XL,9,hoodie men
Paris,EC1T9WA177,XS,2,hoodie men
Paris,EC1T9WA177,XXL,2,hoodie men
Paris,WNRA980XXZ,L,4,hoodie men
Paris,WNRA980XXZ,M,13,hoodie men
Paris,WNRA980XXZ,S,5,hoodie men
Paris,WNRA980XXZ,XL,2,hoodie men
Paris,WNRA980XXZ,XS,3,hoodie men
Paris,WNRA980XXZ,XXL,2,hoodie men
Paris,WP8ED8R8U4,L,8,hoodie men
Paris,WP8ED8R8U4,M,5,hoodie men
Paris,WP8ED8R8U4,S,3,hoodie men
Paris,WP8ED8R8U4,XL,6,hoodie men
Paris,WP8ED8R8U4,XS,2,hoodie men
Paris,WP8ED8R8U4,XXL,3,hoodie men
Platform,1KZZ8PMFB1,L,2,hoodie men
Platform,1KZZ8PMFB1,M,2,hoodie men
Platform,1KZZ8PMFB1,S,3,hoodie men
Platform,1KZZ8PMFB1,XL,2,hoodie men
Platform,1KZZ8PMFB1,XS,1,hoodie men
Platform,1KZZ8PMFB1,XXL,1,hoodie men
Platform,8D2X9QGLQF,L,3,hoodie men
Platform,8D2X9QGLQF,M,0,hoodie men
Platform,8D2X9QGLQF,S,1,hoodie men
Platform,8D2X9QGLQF,XL,2,hoodie men
Platform,8D2X9QGLQF,XS,0,hoodie men
Platform,8D2X9QGLQF,XXL,1,hoodie men
Platform,EC1T9WA177,L,2,hoodie men
Platform,EC1T9WA177,M,5,hoodie men
Platform,EC1T9WA177,S,1,hoodie men
Platform,EC1T9WA177,XL,5,hoodie men
Platform,EC1T9WA177,XS,0,hoodie men
Platform,EC1T9WA177,XXL,1,hoodie men
Platform,WNRA980XXZ,L,3,hoodie men
Platform,WNRA980XXZ,M,6,hoodie men
Platform,WNRA980XXZ,S,1,hoodie men
Platform,WNRA980XXZ,XL,2,hoodie men
Platform,WNRA980XXZ,XS,0,hoodie men
Platform,WNRA980XXZ,XXL,1,hoodie men
Platform,WP8ED8R8U4,L,3,hoodie men
Platform,WP8ED8R8U4,M,2,hoodie men
Platform,WP8ED8R8U4,S,1,hoodie men
Platform,WP8ED8R8U4,XL,3,hoodie men
Platform,WP8ED8R8U4,XS,0,hoodie men
Platform,WP8ED8R8U4,XXL,0,hoodie men
Rome,1KZZ8PMFB1,L,5,hoodie men
Rome,1KZZ8PMFB1,M,5,hoodie men
Rome,1KZZ8PMFB1,S,1,hoodie men
Rome,1KZZ8PMFB1,XL,1,hoodie men
Rome,1KZZ8PMFB1,XS,2,hoodie men
Rome,1KZZ8PMFB1,XXL,1,hoodie men
Rome,8D2X9QGLQF,L,4,hoodie men
Rome,8D2X9QGLQF,M,4,hoodie men
Rome,8D2X9QGLQF,S,3,hoodie men
Rome,8D2X9QGLQF,XL,1,hoodie men
Rome,8D2X9QGLQF,XS,0,hoodie men
Rome,8D2X9QGLQF,XXL,1,hoodie men
Rome,EC1T9WA177,L,6,hoodie men
Rome,EC1T9WA177,M,2,hoodie men
Rome,EC1T9WA177,S,2,hoodie men
Rome,EC1T9WA177,XL,3,hoodie men
Rome,EC1T9WA177,XS,1,hoodie men
Rome,EC1T9WA177,XXL,2,hoodie men
Rome,WNRA980XXZ,L,2,hoodie men
Rome,WNRA980XXZ,M,4,hoodie men
Rome,WNRA980XXZ,S,3,hoodie men
Rome,WNRA980XXZ,XL,1,hoodie men
Rome,WNRA980XXZ,XS,1,hoodie men
Rome,WNRA980XXZ,XXL,1,hoodie men
Rome,WP8ED8R8U4,L,4,hoodie men
Rome,WP8ED8R8U4,M,4,hoodie men
Rome,WP8ED8R8U4,S,1,hoodie men
Rome,WP8ED8R8U4,XL,2,hoodie men
Rome,WP8ED8R8U4,XS,2,hoodie men
Rome,WP8ED8R8U4,XXL,3,hoodie men
Stockholm,1KZZ8PMFB1,L,19,hoodie men
Stockholm,1KZZ8PMFB1,M,11,hoodie men
Stockholm,1KZZ8PMFB1,S,11,hoodie men
Stockholm,1KZZ8PMFB1,XL,10,hoodie men
Stockholm,1KZZ8PMFB1,XS,4,hoodie men
Stockholm,1KZZ8PMFB1,XXL,5,hoodie men
Stockholm,8D2X9QGLQF,L,16,hoodie men
Stockholm,8D2X9QGLQF,M,16,hoodie men
Stockholm,8D2X9QGLQF,S,4,hoodie men
Stockholm,8D2X9QGLQF,XL,8,hoodie men
Stockholm,8D2X9QGLQF,XS,2,hoodie men
Stockholm,8D2X9QGLQF,XXL,2,hoodie men
Stockholm,EC1T9WA177,L,23,hoodie men
Stockholm,EC1T9WA177,M,13,hoodie men
Stockholm,EC1T9WA177,S,7,hoodie men
Stockholm,EC1T9WA177,XL,13,hoodie men
Stockholm,EC1T9WA177,XS,7,hoodie men
Stockholm,EC1T9WA177,XXL,4,hoodie men
Stockholm,WNRA980XXZ,L,19,hoodie men
Stockholm,WNRA980XXZ,M,27,hoodie men
Stockholm,WNRA980XXZ,S,7,hoodie men
Stockholm,WNRA980XXZ,XL,7,hoodie men
Stockholm,WNRA980XXZ,XS,4,hoodie men
Stockholm,WNRA980XXZ,XXL,2,hoodie men
Stockholm,WP8ED8R8U4,L,17,hoodie men
Stockholm,WP8ED8R8U4,M,10,hoodie men
Stockholm,WP8ED8R8U4,S,9,hoodie men
Stockholm,WP8ED8R8U4,XL,28,hoodie men
Stockholm,WP8ED8R8U4,XS,3,hoodie men
Stockholm,WP8ED8R8U4,XXL,3,hoodie men
Webshop,1KZZ8PMFB1,L,18,hoodie men
Webshop,1KZZ8PMFB1,M,34,hoodie men
Webshop,1KZZ8PMFB1,S,9,hoodie men
Webshop,1KZZ8PMFB1,XL,21,hoodie men
Webshop,1KZZ8PMFB1,XS,2,hoodie men
Webshop,1KZZ8PMFB1,XXL,9,hoodie men
Webshop,8D2X9QGLQF,L,43,hoodie men
Webshop,8D2X9QGLQF,M,20,hoodie men
Webshop,8D2X9QGLQF,S,9,hoodie men
Webshop,8D2X9QGLQF,XL,12,hoodie men
Webshop,8D2X9QGLQF,XS,7,hoodie men
Webshop,8D2X9QGLQF,XXL,9,hoodie men
Webshop,EC1T9WA177,L,23,hoodie men
Webshop,EC1T9WA177,M,40,hoodie men
Webshop,EC1T9WA177,S,19,hoodie men
Webshop,EC1T9WA177,XL,17,hoodie men
Webshop,EC1T9WA177,XS,7,hoodie men
Webshop,EC1T9WA177,XXL,13,hoodie men
Webshop,WNRA980XXZ,L,14,hoodie men
Webshop,WNRA980XXZ,M,41,hoodie men
Webshop,WNRA980XXZ,S,21,hoodie men
Webshop,WNRA980XXZ,XL,13,hoodie men
Webshop,WNRA980XXZ,XS,8,hoodie men
Webshop,WNRA980XXZ,XXL,4,hoodie men
Webshop,WP8ED8R8U4,L,45,hoodie men
Webshop,WP8ED8R8U4,M,35,hoodie men
Webshop,WP8ED8R8U4,S,13,hoodie men
Webshop,WP8ED8R8U4,XL,23,hoodie men
Webshop,WP8ED8R8U4,XS,6,hoodie men
Webshop,WP8ED8R8U4,XXL,7,hoodie men
