pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P126,0,0,0,0,0,0,0,1,0,1,1
P127,0,0,0,0,0,1,0,0,0,5,0
P128,0,0,1,3,0,3,1,0,0,4,3
P129,3,0,3,0,0,0,0,0,2,3,10
P130,2,0,0,1,1,0,2,0,1,0,14
P131,5,0,1,0,3,0,1,0,1,1,0
P132,0,0,0,0,1,0,0,0,0,0,1
P133,0,7,1,0,0,0,0,0,0,3,0
P134,1,1,0,5,0,0,0,0,0,4,6
P135,0,3,1,5,0,1,0,0,2,1,18
P136,1,0,0,0,2,0,0,1,0,0,2
P137,3,7,10,9,9,7,4,2,5,3,8
P138,0,0,0,0,0,0,0,1,0,1,2
P139,1,0,0,0,0,0,0,0,0,0,1
P140,0,3,2,2,0,0,0,0,0,2,0
P141,1,1,1,0,2,1,0,0,0,0,5
P142,0,2,1,1,0,3,0,0,0,0,0
P143,0,0,0,1,1,0,1,0,2,2,0
P144,0,1,0,0,0,1,0,0,0,0,6
P145,0,1,1,1,4,0,1,0,1,0,1
P146,0,0,0,0,0,0,1,0,0,0,0
P147,1,0,0,2,2,0,0,0,0,3,5
P148,0,0,1,0,1,0,0,0,0,2,1
P149,0,0,2,0,5,0,0,0,0,1,2
P150,3,2,6,0,1,3,2,4,1,11,2
P151,1,0,0,0,0,4,0,0,1,0,0
P152,1,0,7,1,4,0,0,3,0,2,1
P153,0,0,0,2,0,0,0,0,1,8,0
P154,1,1,0,0,0,0,1,0,0,1,1
P155,0,0,0,0,0,0,0,0,1,0,0
P156,2,1,0,2,0,3,0,1,1,0,0
P157,0,1,5,8,12,8,6,1,1,6,22
P158,1,1,0,0,8,4,3,1,0,4,0
P159,1,0,2,0,1,0,0,0,0,1,2
P160,0,0,0,1,0,0,1,0,0,1,0
P161,1,1,0,0,2,0,1,0,0,0,2
P162,0,0,1,5,2,0,0,0,0,0,9
P163,0,0,0,2,0,0,0,0,0,0,14
P164,0,9,8,5,11,15,3,0,0,11,0
P165,2,0,2,1,0,3,0,0,0,2,4
P166,0,0,0,0,0,0,2,0,0,0,0
P167,0,0,0,0,2,0,0,1,0,0,1
P168,1,1,0,3,1,9,1,1,1,10,9
P169,1,3,0,0,4,5,2,0,1,10,1
P170,1,0,1,0,1,0,1,0,1,0,2
P171,1,0,0,0,1,0,0,0,0,0,6
P172,0,2,0,1,0,1,2,1,0,2,0
P173,11,3,2,4,2,9,6,2,2,4,1
P174,1,1,1,3,1,1,1,0,0,2,7
P175,0,0,0,1,0,0,0,0,0,0,0
P176,0,2,1,0,2,0,0,0,0,1,1
P177,1,2,1,1,0,1,2,0,1,0,4
P178,3,3,4,8,7,3,4,1,2,7,20
