sku_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
KX2DPVZSC6_XXL,8,9,10,24,16,11,9,2,6,16,36
LBQKVWQEL3_L,5,4,6,17,13,7,7,3,2,14,26
LBQKVWQEL3_M,11,10,13,28,24,17,11,5,7,24,48
LBQKVWQEL3_S,33,29,46,73,83,46,31,16,19,81,148
LBQKVWQEL3_XL,4,7,10,12,14,11,5,3,5,20,25
LBQKVWQEL3_XS,28,30,44,80,86,45,34,19,17,84,159
LBQKVWQEL3_XXS,19,23,28,49,44,35,22,7,10,48,81
LK5NB8UR9Y_L,43,39,61,100,141,85,62,28,28,80,239
LK5NB8UR9Y_M,54,71,85,162,153,69,61,12,35,116,314
LK5NB8UR9Y_S,44,27,55,101,61,53,33,9,19,57,70
LK5NB8UR9Y_XL,38,19,60,46,71,37,32,12,12,37,79
LK5NB8UR9Y_XS,16,15,26,44,28,14,18,4,14,29,75
LK5NB8UR9Y_XXL,13,18,21,28,37,17,13,9,4,34,80
LLP7L9LQTC_L,20,24,32,50,50,43,28,7,10,42,104
LLP7L9LQTC_M,31,53,29,86,80,33,26,13,12,84,127
LLP7L9LQTC_S,10,14,22,27,28,25,20,5,6,38,68
LLP7L9LQTC_XL,7,13,15,16,21,15,13,2,6,23,35
LLP7L9LQTC_XS,6,10,6,17,15,12,9,2,3,15,40
LLP7L9LQTC_XXL,3,5,6,13,12,5,5,2,4,8,20
LVTGQBBF4L_L,51,74,90,103,132,70,63,33,29,81,201
LVTGQBBF4L_M,61,100,118,167,161,83,81,31,37,134,272
LVTGQBBF4L_S,50,33,59,87,77,46,33,14,20,67,86
LVTGQBBF4L_XL,30,40,29,55,43,27,32,17,14,56,83
LVTGQBBF4L_XS,21,13,25,29,56,22,20,10,9,23,63
LVTGQBBF4L_XXL,14,16,22,30,33,19,14,7,8,27,73
MI29EELZW7_L,2,2,7,6,4,4,0,0,2,2,6
MI29EELZW7_M,4,3,6,6,6,4,3,1,4,3,10
MI29EELZW7_S,6,11,7,22,13,15,10,3,3,17,18
MI29EELZW7_XL,2,0,2,2,5,1,0,1,1,4,5
MI29EELZW7_XS,8,10,10,21,17,19,11,4,4,28,23
MI29EELZW7_XXS,7,6,11,18,10,9,10,3,2,15,26
OK2HOMDWXP_L,6,5,10,13,8,10,6,3,2,12,20
OK2HOMDWXP_M,7,6,17,25,21,12,9,4,2,20,36
OK2HOMDWXP_S,25,18,51,57,46,32,22,11,12,48,53
OK2HOMDWXP_XL,4,5,10,6,6,8,4,0,3,7,10
OK2HOMDWXP_XS,28,25,50,49,65,61,44,8,22,88,114
OK2HOMDWXP_XXS,11,14,21,61,52,26,21,8,15,33,90
PQ8JXR05Z9_L,16,19,17,43,36,16,21,8,9,17,67
PQ8JXR05Z9_M,20,21,38,46,52,28,32,9,12,19,98
PQ8JXR05Z9_S,11,18,18,30,33,18,21,6,9,20,61
PQ8JXR05Z9_XL,6,7,9,16,14,12,10,4,9,11,26
PQ8JXR05Z9_XS,10,11,8,18,11,12,4,2,2,8,33
PQ8JXR05Z9_XXL,6,8,6,15,10,5,9,2,4,6,22
PUZ9FHPM0L_L,32,32,28,58,57,35,32,7,22,29,116
PUZ9FHPM0L_M,18,16,24,17,47,24,22,5,10,31,66
PUZ9FHPM0L_S,10,6,18,26,16,14,10,3,2,20,21
PUZ9FHPM0L_XL,15,9,15,34,31,8,10,3,6,26,56
PUZ9FHPM0L_XS,4,4,3,11,11,6,3,2,3,9,21
PUZ9FHPM0L_XXL,5,5,8,8,7,6,5,3,1,8,23
Q1NB6EV307_L,23,23,39,27,46,18,19,11,7,49,91
Q1NB6EV307_M,4,11,18,37,23,20,20,6,7,14,89
Q1NB6EV307_S,7,5,12,14,18,13,8,3,5,17,38
Q1NB6EV307_XL,6,11,20,23,22,20,11,5,6,21,51
Q1NB6EV307_XS,5,4,5,9,11,7,3,4,3,14,17
Q1NB6EV307_XXL,5,6,6,8,14,8,6,4,2,11,22
QSCW4SWQBC_L,55,78,92,109,141,90,82,21,30,144,182
QSCW4SWQBC_M,67,70,102,113,128,69,78,23,41,159,280
QSCW4SWQBC_S,25,24,83,63,53,44,29,7,22,85,109
QSCW4SWQBC_XL,15,27,36,41,55,50,20,9,7,50,76
QSCW4SWQBC_XS,18,19,17,29,44,45,21,6,9,39,47
QSCW4SWQBC_XXL,13,15,24,19,27,18,22,4,9,24,56
R1GQQ0CSBL_L,25,49,42,66,39,26,19,6,12,89,132
R1GQQ0CSBL_M,17,27,34,41,59,22,27,7,13,37,88
R1GQQ0CSBL_S,13,19,20,27,26,23,12,3,5,33,69
R1GQQ0CSBL_XL,21,11,20,32,39,11,22,7,11,31,48
R1GQQ0CSBL_XS,17,4,21,13,9,2,19,2,2,24,39
R1GQQ0CSBL_XXL,6,14,20,13,16,9,11,1,7,16,37
SUSBYBGRMB_L,26,23,36,71,29,24,12,7,13,61,101
SUSBYBGRMB_M,24,17,35,43,30,24,21,7,16,42,55
SUSBYBGRMB_S,8,9,21,26,16,18,7,3,8,24,24
