pack_id,Amsterdam,Berlin,Brussels,Copenhagen,Helsinki,Madrid,Paris,Platform,Rome,Stockholm,Webshop
P207,4,4,0,0,8,30,10,1,0,0,0
P208,2,2,14,43,0,12,1,0,2,14,9
P209,0,1,2,0,3,2,0,0,0,3,4
P210,0,1,0,1,4,0,1,0,0,3,0
P211,1,1,0,0,0,0,0,0,0,3,0
P212,3,2,20,11,20,4,5,2,0,18,7
P213,0,0,0,0,1,0,0,1,0,0,1
P214,0,0,0,0,0,0,0,0,1,0,0
P215,0,0,0,0,0,1,3,0,0,4,0
P216,0,1,0,0,0,0,1,0,0,0,0
P217,4,0,5,0,2,4,2,1,3,1,7
P218,0,0,0,1,0,1,0,1,0,1,1
P219,1,0,0,0,0,0,0,0,1,0,0
P220,0,1,2,0,1,1,1,0,0,0,2
P221,0,0,0,0,0,1,1,0,0,0,0
P222,0,0,2,0,0,0,0,0,0,0,0
P223,0,0,0,0,0,0,0,2,0,1,0
P224,2,0,3,4,2,0,0,1,0,8,0
P225,7,0,0,3,7,1,0,1,1,11,4
P226,0,0,0,0,2,0,6,2,0,0,12
P227,2,3,5,0,1,1,2,1,0,7,4
P228,0,0,1,0,0,0,1,0,0,3,4
P229,0,0,1,0,0,0,0,0,0,2,0
P230,0,0,0,0,0,0,0,0,0,0,2
P231,0,1,2,0,0,2,0,0,0,0,0
P232,0,0,0,1,0,0,0,0,0,2,3
P233,0,0,0,0,0,0,0,0,0,0,1
P234,0,0,0,0,0,0,2,0,1,2,0
P235,0,1,2,0,3,0,0,0,0,1,0
P236,0,0,0,0,0,0,0,0,0,2,0
P237,2,0,0,0,0,1,3,0,0,1,0
P238,0,2,0,1,0,1,0,1,0,7,0
P239,0,0,0,0,0,0,0,0,0,1,9
P240,0,1,0,0,1,0,0,0,0,1,0
P241,1,0,1,2,0,0,0,0,0,0,7
P242,0,0,0,0,1,1,1,0,0,0,0
P243,0,0,0,0,0,0,0,0,0,0,2
P244,1,0,0,0,1,0,1,1,1,0,0
