restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
2,8000,reallocate,307653,307216,262963,91.5324,613,613,0,24644,180.028
2,8250,reallocate,305811,305472,259657,80.7745,613,613,0,24520,185.983
2,8500,reallocate,302240,302240,255989,71.281,613,613,0,24174,191.73
2,8750,reallocate,299334,299334,253260,62.9033,613,613,0,23930,197.002
2,9000,reallocate,296703,296703,249315,55.5103,613,613,0,23603,202.637
2,9250,reallocate,294814,294814,243733,48.9861,613,613,0,23405,208.53
2,9500,reallocate,293179,293179,239523,43.2287,613,613,0,23213,214.117
2,9750,reallocate,292195,292195,234265,38.148,613,613,0,22995,219.639
2,10000,reallocate,291834,291778,232294,33.6645,613,613,0,22967,224.957
2,10250,reallocate,290743,290690,230044,29.7079,613,613,0,22952,230.753
2,10500,reallocate,288899,288899,227230,26.2163,613,613,0,22722,236.466
2,10750,reallocate,286933,286893,225677,23.1351,613,613,0,22671,242.145
2,11000,reallocate,284467,284467,222519,20.416,613,613,0,22551,247.995
2,11250,reallocate,282685,282685,220235,18.0165,613,613,0,22385,253.346
2,11500,reallocate,281872,281816,218435,15.899,613,613,0,22314,258.705
2,11750,reallocate,280916,280916,216705,14.0304,613,613,0,22220,264.601
2,12000,reallocate,279512,279512,215630,12.3814,613,613,0,22072,271.421
2,12250,reallocate,278605,278605,214465,10.9262,613,613,0,22018,278.077
2,12500,reallocate,277562,277562,213485,9.64202,613,613,0,21976,284.184
2,12750,reallocate,275750,275750,212849,8.50878,613,613,0,21792,290.195
2,13000,reallocate,275119,275119,211589,7.50874,613,613,0,21694,296.027
2,13250,reallocate,274735,274735,210107,6.62623,613,613,0,21632,302.026
2,13500,reallocate,273926,273926,209286,5.84745,613,613,0,21498,307.805
2,13750,reallocate,273191,273191,208770,5.16019,613,613,0,21394,313.766
2,14000,reallocate,272717,272717,208309,4.55371,613,613,0,21269,319.761
2,14250,reallocate,272228,272228,207598,4.01851,613,613,0,21188,325.94
2,14500,reallocate,271385,271385,206865,3.54621,613,613,0,21112,331.575
2,14750,reallocate,270601,270601,206338,3.12942,613,613,0,21048,337.233
2,15000,reallocate,270130,270129,206054,2.76162,613,613,0,20953,343.216
2,15250,reallocate,269747,269747,205452,2.43705,613,613,0,20962,349.279
2,15500,reallocate,269316,269316,205194,2.15062,613,613,0,20926,354.667
2,15750,reallocate,268949,268949,204783,1.89785,613,613,0,20867,360.614
2,16000,reallocate,268509,268509,204132,1.6748,613,613,0,20778,366.223
2,16250,reallocate,268281,268281,203799,1.47796,613,613,0,20772,372.23
2,16500,reallocate,267878,267878,203177,1.30425,613,613,0,20748,377.911
2,16750,reallocate,267675,267675,203177,1.15096,613,613,0,20716,383.936
2,17000,reallocate,267355,267355,203177,1.01569,613,613,0,20702,389.48
2,17250,reallocate,266826,266826,203177,0.896315,613,613,0,20655,394.628
2,17500,reallocate,266542,266542,203177,0.79097,613,613,0,20622,399.983
2,17750,reallocate,266190,266190,203177,0.698007,613,613,0,20524,405.939
2,18000,reallocate,266093,266093,203177,0.61597,613,613,0,20517,411.542
2,18250,reallocate,265707,265707,203177,0.543574,613,613,0,20416,417.088
2,18500,reallocate,265567,265567,203177,0.479688,613,613,0,20387,422.705
2,18750,reallocate,265308,265308,203177,0.42331,613,613,0,20362,428.413
2,19000,reallocate,265118,265118,203177,0.373558,613,613,0,20312,433.825
2,19250,reallocate,264651,264651,203177,0.329653,613,613,0,20282,439.192
2,19500,reallocate,264367,264367,203177,0.290909,613,613,0,20260,443.601
2,19750,reallocate,264077,264077,203177,0.256718,613,613,0,20231,447.46
2,20000,reallocate,263713,263713,203177,0.226546,613,613,0,20230,451.129
3,1,remove_pack,786350,786350,781522,5000,490,491,0,0,0.107084
3,250,mutate_pack_content,569667,569605,448005,4414.55,533,533,0,5166,5.17191
3,500,mutate_pack_content,477465,476757,366662,3895.71,558,556,0,10474,10.3984
3,750,mutate_pack_content,415580,415580,365287,3437.84,577,577,0,17512,15.5694
3,1000,mutate_pack_content,392735,392412,360760,3033.79,583,581,0,19544,20.5143
3,1250,mutate_pack_content,385738,385712,360760,2677.23,589,590,0,22260,26.3898
3,1500,mutate_pack_content,383383,381983,355454,2362.57,589,586,0,23297,31.9685
3,1750,merge_packs,368185,364810,353060,2084.9,594,591,0,23837,37.3839
3,2000,mutate_pack_content,366907,364398,351599,1839.86,599,596,0,25000,42.398
3,2250,mutate_pack_content,364322,363236,351599,1623.62,603,604,0,26068,47.4277
3,2500,mutate_pack_content,353432,350265,347159,1432.79,601,601,0,24999,52.3756
3,2750,mutate_pack_content,346375,343500,343500,1264.4,600,600,0,24360,57.1946
3,3000,mutate_pack_content,340147,338274,338274,1115.79,599,600,0,24626,61.9045
3,3250,mutate_pack_content,332023,331924,331924,984.651,598,598,0,24519,66.8511
3,3500,mutate_pack_content,329588,329588,329588,868.924,598,598,0,25539,71.5508
3,3750,mutate_pack_content,333110,329588,329588,766.799,598,598,0,25539,76.307
3,4000,mutate_pack_content,326926,326833,326833,676.676,597,597,0,25926,81.4096
3,4250,mutate_pack_content,321541,321434,321434,597.146,597,597,0,25381,86.2228
3,4500,mutate_pack_content,323867,319213,319213,526.963,597,597,0,25215,90.7381
3,4750,mutate_pack_content,319717,319213,319213,465.029,597,597,0,25215,95.3826
3,5000,mutate_pack_content,316387,315555,315555,410.374,597,597,0,24740,99.8754
3,5250,mutate_pack_content,313673,312658,312658,362.142,597,597,0,24651,104.369
3,5500,mutate_pack_content,308745,308488,308488,319.579,597,597,0,24532,108.891
3,5750,mutate_pack_content,307333,306967,306967,282.019,597,597,0,24260,113.454
3,6000,mutate_pack_content,302524,302336,302336,248.873,597,597,0,23574,118.136
3,6250,mutate_pack_content,298146,298136,298136,219.623,597,597,0,23331,122.643
3,6500,mutate_pack_content,295020,294913,294913,193.81,597,597,0,22976,127.327
3,6750,mutate_pack_content,292068,292057,292057,171.032,597,597,0,22550,132.078
3,7000,mutate_pack_content,288226,288124,288124,150.93,597,597,0,22369,136.724
3,7250,mutate_pack_content,285137,284759,284759,133.191,597,597,0,21965,141.404
3,7500,mutate_pack_content,281708,281477,281477,117.537,597,597,0,21514,146.903
3,7750,mutate_pack_content,279796,279753,279753,103.723,597,597,0,21218,153.229
3,8000,mutate_pack_content,276279,276104,276104,91.5324,597,597,0,20909,158.65
