restart,iteration,operator,current_cost,restart_best_cost,global_best_cost,temperature,pack_types_current,pack_types_best,shortage_units_best,overstock_units_best,elapsed_seconds
2,9750,merge_packs,329437,329437,305161,38.148,2098,2096,0,21570,376.867
2,10000,mutate_pack_content,327962,327962,303994,33.6645,2130,2127,0,21440,390.841
2,10250,merge_packs,327394,327394,302138,29.7079,2187,2185,0,21447,405.241
2,10500,merge_packs,325571,325571,301199,26.2163,2217,2213,0,21378,421.166
2,10750,add_curve_pack,324222,324222,300083,23.1351,2258,2254,0,21241,438.27
2,11000,remove_pack,323954,323954,298841,20.416,2305,2304,0,21254,454.177
2,11250,reallocate,323019,323019,297894,18.0165,2350,2343,0,21220,469.257
2,11500,reallocate,321169,321165,296790,15.899,2385,2382,0,21025,485.394
2,11750,merge_packs,320216,320216,295612,14.0304,2398,2398,0,21003,501.633
2,12000,add_curve_pack,319609,319609,294992,12.3814,2412,2415,0,20945,519.728
2,12250,reallocate,318623,318623,293695,10.9262,2448,2444,0,20785,537.627
2,12500,merge_packs,317743,317743,292375,9.64202,2482,2467,0,20653,554.256
2,12750,split_pack,316988,316988,291496,8.50878,2532,2531,0,20545,570.812
2,13000,add_curve_pack,316120,316120,290238,7.50874,2563,2559,0,20492,592.035
2,13250,remove_pack,315139,315136,289159,6.62623,2576,2576,0,20433,610.553
2,13500,mutate_pack_content,313994,313994,288808,5.84745,2616,2614,0,20448,627.987
2,13750,split_pack,313578,313578,287796,5.16019,2641,2637,0,20425,645.39
2,14000,reallocate,313102,313102,286831,4.55371,2676,2664,0,20224,662.639
2,14250,remove_pack,312418,312418,286784,4.01851,2699,2700,0,20152,680.755
2,14500,merge_packs,311651,311651,286428,3.54621,2737,2733,0,20092,698.681
2,14750,mutate_pack_content,311159,311159,285730,3.12942,2768,2767,0,20075,716.91
2,15000,reallocate,310085,310085,285451,2.76162,2783,2782,0,19994,735.284
2,15250,add_curve_pack,309600,309600,284875,2.43705,2818,2809,0,19882,753.184
2,15500,add_curve_pack,308686,308686,284124,2.15062,2853,2843,0,19798,771.601
2,15750,mutate_pack_content,308546,308546,283632,1.89785,2861,2863,0,19809,789.841
2,16000,add_curve_pack,308255,308255,283539,1.6748,2903,2901,0,19788,808.234
2,16250,merge_packs,307704,307704,282290,1.47796,2914,2914,0,19732,827.155
2,16500,reallocate,307364,307364,282089,1.30425,2954,2956,0,19715,845.862
2,16750,add_curve_pack,307005,307005,281736,1.15096,2973,2973,0,19692,864.727
2,17000,mutate_pack_content,306336,306336,281715,1.01569,3014,3014,0,19636,884.797
2,17250,add_curve_pack,305922,305922,281534,0.896315,3052,3048,0,19579,904.691
2,17500,remove_pack,305802,305802,281061,0.79097,3100,3098,0,19550,925.19
2,17750,mutate_pack_content,305097,305097,280721,0.698007,3141,3125,0,19442,945.421
2,18000,split_pack,304382,304382,280513,0.61597,3177,3176,0,19339,965.485
2,18250,merge_packs,303851,303851,280041,0.543574,3212,3202,0,19313,985.262
2,18500,add_curve_pack,303196,303196,279927,0.479688,3243,3241,0,19329,1005.38
2,18750,remove_pack,303088,303088,279603,0.42331,3276,3266,0,19315,1025.86
2,19000,add_curve_pack,302409,302409,279135,0.373558,3319,3314,0,19261,1046.63
